type_id, subtype_id, start_time, end_time, duration, interest_rate 
2, 5, '2094-6-01 00:00:00', , 24, 1.782
2, 4, '2094-6-01 00:00:00', , 12, 1.722
2, 3, '2094-6-01 00:00:00', , 9, 1.675
2, 2, '2094-6-01 00:00:00', , 6, 1.674
2, 1, '2094-6-01 00:00:00', , 3, 1.673
3, 9, '2094-6-01 00:00:00', , 1, 0.847
3, 8, '2094-6-01 00:00:00', , 1, 0.669
3, 7, '2094-6-01 00:00:00', , 1, 0.491
1, 10, '2094-7-01 00:00:00', , 1, 1.668
2, 6, '2094-7-01 00:00:00', , 36, 1.898
2, 5, '2094-7-01 00:00:00', , 24, 1.778
2, 4, '2094-7-01 00:00:00', , 12, 1.718
2, 3, '2094-7-01 00:00:00', , 9, 1.671
2, 2, '2094-7-01 00:00:00', , 6, 1.670
2, 1, '2094-7-01 00:00:00', , 3, 1.669
3, 9, '2094-7-01 00:00:00', , 1, 0.172
3, 8, '2094-7-01 00:00:00', , 1, 0.327
3, 7, '2094-7-01 00:00:00', , 1, 0.481
1, 10, '2094-7-01 00:00:00', , 1, 1.668
2, 6, '2094-7-01 00:00:00', , 36, 1.898
2, 5, '2094-7-01 00:00:00', , 24, 1.778
2, 4, '2094-7-01 00:00:00', , 12, 1.718
2, 3, '2094-7-01 00:00:00', , 9, 1.671
2, 2, '2094-7-01 00:00:00', , 6, 1.670
2, 1, '2094-7-01 00:00:00', , 3, 1.669
3, 9, '2094-7-01 00:00:00', , 1, 0.172
3, 8, '2094-7-01 00:00:00', , 1, 0.327
3, 7, '2094-7-01 00:00:00', , 1, 0.481
1, 10, '2094-7-01 00:00:00', , 1, 1.668
2, 6, '2094-7-01 00:00:00', , 36, 1.898
2, 5, '2094-7-01 00:00:00', , 24, 1.778
2, 4, '2094-7-01 00:00:00', , 12, 1.718
2, 3, '2094-7-01 00:00:00', , 9, 1.671
2, 2, '2094-7-01 00:00:00', , 6, 1.670
2, 1, '2094-7-01 00:00:00', , 3, 1.669
3, 9, '2094-7-01 00:00:00', , 1, 0.172
3, 8, '2094-7-01 00:00:00', , 1, 0.327
3, 7, '2094-7-01 00:00:00', , 1, 0.481
1, 10, '2094-8-01 00:00:00', , 1, 1.668
2, 6, '2094-8-01 00:00:00', , 36, 1.898
2, 5, '2094-8-01 00:00:00', , 24, 1.778
2, 4, '2094-8-01 00:00:00', , 12, 1.718
2, 3, '2094-8-01 00:00:00', , 9, 1.671
2, 2, '2094-8-01 00:00:00', , 6, 1.670
2, 1, '2094-8-01 00:00:00', , 3, 1.669
3, 9, '2094-8-01 00:00:00', , 1, -0.276
3, 8, '2094-8-01 00:00:00', , 1, -0.164
3, 7, '2094-8-01 00:00:00', , 1, -0.052
1, 10, '2094-8-01 00:00:00', , 1, 1.668
2, 6, '2094-8-01 00:00:00', , 36, 1.898
2, 5, '2094-8-01 00:00:00', , 24, 1.778
2, 4, '2094-8-01 00:00:00', , 12, 1.718
2, 3, '2094-8-01 00:00:00', , 9, 1.671
2, 2, '2094-8-01 00:00:00', , 6, 1.670
2, 1, '2094-8-01 00:00:00', , 3, 1.669
3, 9, '2094-8-01 00:00:00', , 1, -0.276
3, 8, '2094-8-01 00:00:00', , 1, -0.164
3, 7, '2094-8-01 00:00:00', , 1, -0.052
1, 10, '2094-8-01 00:00:00', , 1, 1.668
2, 6, '2094-8-01 00:00:00', , 36, 1.898
2, 5, '2094-8-01 00:00:00', , 24, 1.778
2, 4, '2094-8-01 00:00:00', , 12, 1.718
2, 3, '2094-8-01 00:00:00', , 9, 1.671
2, 2, '2094-8-01 00:00:00', , 6, 1.670
2, 1, '2094-8-01 00:00:00', , 3, 1.669
3, 9, '2094-8-01 00:00:00', , 1, -0.276
3, 8, '2094-8-01 00:00:00', , 1, -0.164
3, 7, '2094-8-01 00:00:00', , 1, -0.052
1, 10, '2094-9-01 00:00:00', , 1, 1.684
2, 6, '2094-9-01 00:00:00', , 36, 1.914
2, 5, '2094-9-01 00:00:00', , 24, 1.794
2, 4, '2094-9-01 00:00:00', , 12, 1.734
2, 3, '2094-9-01 00:00:00', , 9, 1.687
2, 2, '2094-9-01 00:00:00', , 6, 1.686
2, 1, '2094-9-01 00:00:00', , 3, 1.685
3, 9, '2094-9-01 00:00:00', , 1, 0.022
3, 8, '2094-9-01 00:00:00', , 1, 0.112
3, 7, '2094-9-01 00:00:00', , 1, 0.202
1, 10, '2094-9-01 00:00:00', , 1, 1.684
2, 6, '2094-9-01 00:00:00', , 36, 1.914
2, 5, '2094-9-01 00:00:00', , 24, 1.794
2, 4, '2094-9-01 00:00:00', , 12, 1.734
2, 3, '2094-9-01 00:00:00', , 9, 1.687
2, 2, '2094-9-01 00:00:00', , 6, 1.686
2, 1, '2094-9-01 00:00:00', , 3, 1.685
3, 9, '2094-9-01 00:00:00', , 1, 0.022
3, 8, '2094-9-01 00:00:00', , 1, 0.112
3, 7, '2094-9-01 00:00:00', , 1, 0.202
1, 10, '2094-9-01 00:00:00', , 1, 1.684
2, 6, '2094-9-01 00:00:00', , 36, 1.914
2, 5, '2094-9-01 00:00:00', , 24, 1.794
2, 4, '2094-9-01 00:00:00', , 12, 1.734
2, 3, '2094-9-01 00:00:00', , 9, 1.687
2, 2, '2094-9-01 00:00:00', , 6, 1.686
2, 1, '2094-9-01 00:00:00', , 3, 1.685
3, 9, '2094-9-01 00:00:00', , 1, 0.022
3, 8, '2094-9-01 00:00:00', , 1, 0.112
3, 7, '2094-9-01 00:00:00', , 1, 0.202
1, 10, '2094-10-01 00:00:00', , 1, 1.672
2, 6, '2094-10-01 00:00:00', , 36, 1.902
2, 5, '2094-10-01 00:00:00', , 24, 1.782
2, 4, '2094-10-01 00:00:00', , 12, 1.722
2, 3, '2094-10-01 00:00:00', , 9, 1.675
2, 2, '2094-10-01 00:00:00', , 6, 1.674
2, 1, '2094-10-01 00:00:00', , 3, 1.673
3, 9, '2094-10-01 00:00:00', , 1, 1.084
3, 8, '2094-10-01 00:00:00', , 1, 0.639
3, 7, '2094-10-01 00:00:00', , 1, 0.194
1, 10, '2094-10-01 00:00:00', , 1, 1.672
2, 6, '2094-10-01 00:00:00', , 36, 1.902
2, 5, '2094-10-01 00:00:00', , 24, 1.782
2, 4, '2094-10-01 00:00:00', , 12, 1.722
2, 3, '2094-10-01 00:00:00', , 9, 1.675
2, 2, '2094-10-01 00:00:00', , 6, 1.674
2, 1, '2094-10-01 00:00:00', , 3, 1.673
3, 9, '2094-10-01 00:00:00', , 1, 1.084
3, 8, '2094-10-01 00:00:00', , 1, 0.639
3, 7, '2094-10-01 00:00:00', , 1, 0.194
1, 10, '2094-10-01 00:00:00', , 1, 1.672
2, 6, '2094-10-01 00:00:00', , 36, 1.902
2, 5, '2094-10-01 00:00:00', , 24, 1.782
2, 4, '2094-10-01 00:00:00', , 12, 1.722
2, 3, '2094-10-01 00:00:00', , 9, 1.675
2, 2, '2094-10-01 00:00:00', , 6, 1.674
2, 1, '2094-10-01 00:00:00', , 3, 1.673
3, 9, '2094-10-01 00:00:00', , 1, 1.084
3, 8, '2094-10-01 00:00:00', , 1, 0.639
3, 7, '2094-10-01 00:00:00', , 1, 0.194
1, 10, '2094-11-01 00:00:00', , 1, 1.670
2, 6, '2094-11-01 00:00:00', , 36, 1.900
2, 5, '2094-11-01 00:00:00', , 24, 1.780
2, 4, '2094-11-01 00:00:00', , 12, 1.720
2, 3, '2094-11-01 00:00:00', , 9, 1.673
2, 2, '2094-11-01 00:00:00', , 6, 1.672
2, 1, '2094-11-01 00:00:00', , 3, 1.671
3, 9, '2094-11-01 00:00:00', , 1, -0.030
3, 8, '2094-11-01 00:00:00', , 1, 0.158
3, 7, '2094-11-01 00:00:00', , 1, 0.346
1, 10, '2094-11-01 00:00:00', , 1, 1.670
2, 6, '2094-11-01 00:00:00', , 36, 1.900
2, 5, '2094-11-01 00:00:00', , 24, 1.780
2, 4, '2094-11-01 00:00:00', , 12, 1.720
2, 3, '2094-11-01 00:00:00', , 9, 1.673
2, 2, '2094-11-01 00:00:00', , 6, 1.672
2, 1, '2094-11-01 00:00:00', , 3, 1.671
3, 9, '2094-11-01 00:00:00', , 1, -0.030
3, 8, '2094-11-01 00:00:00', , 1, 0.158
3, 7, '2094-11-01 00:00:00', , 1, 0.346
1, 10, '2094-11-01 00:00:00', , 1, 1.670
2, 6, '2094-11-01 00:00:00', , 36, 1.900
2, 5, '2094-11-01 00:00:00', , 24, 1.780
2, 4, '2094-11-01 00:00:00', , 12, 1.720
2, 3, '2094-11-01 00:00:00', , 9, 1.673
2, 2, '2094-11-01 00:00:00', , 6, 1.672
2, 1, '2094-11-01 00:00:00', , 3, 1.671
3, 9, '2094-11-01 00:00:00', , 1, -0.030
3, 8, '2094-11-01 00:00:00', , 1, 0.158
3, 7, '2094-11-01 00:00:00', , 1, 0.346
1, 10, '2094-12-01 00:00:00', , 1, 1.678
2, 6, '2094-12-01 00:00:00', , 36, 1.908
2, 5, '2094-12-01 00:00:00', , 24, 1.788
2, 4, '2094-12-01 00:00:00', , 12, 1.728
2, 3, '2094-12-01 00:00:00', , 9, 1.681
2, 2, '2094-12-01 00:00:00', , 6, 1.680
2, 1, '2094-12-01 00:00:00', , 3, 1.679
3, 9, '2094-12-01 00:00:00', , 1, 2.370
3, 8, '2094-12-01 00:00:00', , 1, 1.286
3, 7, '2094-12-01 00:00:00', , 1, 0.201
1, 10, '2094-12-01 00:00:00', , 1, 1.678
2, 6, '2094-12-01 00:00:00', , 36, 1.908
2, 5, '2094-12-01 00:00:00', , 24, 1.788
2, 4, '2094-12-01 00:00:00', , 12, 1.728
2, 3, '2094-12-01 00:00:00', , 9, 1.681
2, 2, '2094-12-01 00:00:00', , 6, 1.680
2, 1, '2094-12-01 00:00:00', , 3, 1.679
3, 9, '2094-12-01 00:00:00', , 1, 2.370
3, 8, '2094-12-01 00:00:00', , 1, 1.286
3, 7, '2094-12-01 00:00:00', , 1, 0.201
1, 10, '2094-12-01 00:00:00', , 1, 1.678
2, 6, '2094-12-01 00:00:00', , 36, 1.908
2, 5, '2094-12-01 00:00:00', , 24, 1.788
2, 4, '2094-12-01 00:00:00', , 12, 1.728
2, 3, '2094-12-01 00:00:00', , 9, 1.681
2, 2, '2094-12-01 00:00:00', , 6, 1.680
2, 1, '2094-12-01 00:00:00', , 3, 1.679
3, 9, '2094-12-01 00:00:00', , 1, 2.370
3, 8, '2094-12-01 00:00:00', , 1, 1.286
3, 7, '2094-12-01 00:00:00', , 1, 0.201
1, 10, '2095-1-01 00:00:00', , 1, 1.675
2, 6, '2095-1-01 00:00:00', , 36, 1.905
2, 5, '2095-1-01 00:00:00', , 24, 1.785
2, 4, '2095-1-01 00:00:00', , 12, 1.725
2, 3, '2095-1-01 00:00:00', , 9, 1.678
2, 2, '2095-1-01 00:00:00', , 6, 1.677
2, 1, '2095-1-01 00:00:00', , 3, 1.676
3, 9, '2095-1-01 00:00:00', , 1, 0.575
3, 8, '2095-1-01 00:00:00', , 1, 0.497
3, 7, '2095-1-01 00:00:00', , 1, 0.419
1, 10, '2095-1-01 00:00:00', , 1, 1.675
2, 6, '2095-1-01 00:00:00', , 36, 1.905
2, 5, '2095-1-01 00:00:00', , 24, 1.785
2, 4, '2095-1-01 00:00:00', , 12, 1.725
2, 3, '2095-1-01 00:00:00', , 9, 1.678
2, 2, '2095-1-01 00:00:00', , 6, 1.677
2, 1, '2095-1-01 00:00:00', , 3, 1.676
3, 9, '2095-1-01 00:00:00', , 1, 0.575
3, 8, '2095-1-01 00:00:00', , 1, 0.497
3, 7, '2095-1-01 00:00:00', , 1, 0.419
1, 10, '2095-1-01 00:00:00', , 1, 1.675
2, 6, '2095-1-01 00:00:00', , 36, 1.905
2, 5, '2095-1-01 00:00:00', , 24, 1.785
2, 4, '2095-1-01 00:00:00', , 12, 1.725
2, 3, '2095-1-01 00:00:00', , 9, 1.678
2, 2, '2095-1-01 00:00:00', , 6, 1.677
2, 1, '2095-1-01 00:00:00', , 3, 1.676
3, 9, '2095-1-01 00:00:00', , 1, 0.575
3, 8, '2095-1-01 00:00:00', , 1, 0.497
3, 7, '2095-1-01 00:00:00', , 1, 0.419
1, 10, '2095-2-01 00:00:00', , 1, 1.671
2, 6, '2095-2-01 00:00:00', , 36, 1.901
2, 5, '2095-2-01 00:00:00', , 24, 1.781
2, 4, '2095-2-01 00:00:00', , 12, 1.721
2, 3, '2095-2-01 00:00:00', , 9, 1.674
2, 2, '2095-2-01 00:00:00', , 6, 1.673
2, 1, '2095-2-01 00:00:00', , 3, 1.672
3, 9, '2095-2-01 00:00:00', , 1, -0.115
3, 8, '2095-2-01 00:00:00', , 1, 0.108
3, 7, '2095-2-01 00:00:00', , 1, 0.331
1, 10, '2095-2-01 00:00:00', , 1, 1.671
2, 6, '2095-2-01 00:00:00', , 36, 1.901
2, 5, '2095-2-01 00:00:00', , 24, 1.781
2, 4, '2095-2-01 00:00:00', , 12, 1.721
2, 3, '2095-2-01 00:00:00', , 9, 1.674
2, 2, '2095-2-01 00:00:00', , 6, 1.673
2, 1, '2095-2-01 00:00:00', , 3, 1.672
3, 9, '2095-2-01 00:00:00', , 1, -0.115
3, 8, '2095-2-01 00:00:00', , 1, 0.108
3, 7, '2095-2-01 00:00:00', , 1, 0.331
1, 10, '2095-2-01 00:00:00', , 1, 1.671
2, 6, '2095-2-01 00:00:00', , 36, 1.901
2, 5, '2095-2-01 00:00:00', , 24, 1.781
2, 4, '2095-2-01 00:00:00', , 12, 1.721
2, 3, '2095-2-01 00:00:00', , 9, 1.674
2, 2, '2095-2-01 00:00:00', , 6, 1.673
2, 1, '2095-2-01 00:00:00', , 3, 1.672
3, 9, '2095-2-01 00:00:00', , 1, -0.115
3, 8, '2095-2-01 00:00:00', , 1, 0.108
3, 7, '2095-2-01 00:00:00', , 1, 0.331
1, 10, '2095-3-01 00:00:00', , 1, 1.681
2, 6, '2095-3-01 00:00:00', , 36, 1.911
2, 5, '2095-3-01 00:00:00', , 24, 1.791
2, 4, '2095-3-01 00:00:00', , 12, 1.731
2, 3, '2095-3-01 00:00:00', , 9, 1.684
2, 2, '2095-3-01 00:00:00', , 6, 1.683
2, 1, '2095-3-01 00:00:00', , 3, 1.682
3, 9, '2095-3-01 00:00:00', , 1, 0.161
3, 8, '2095-3-01 00:00:00', , 1, 0.304
3, 7, '2095-3-01 00:00:00', , 1, 0.447
1, 10, '2095-3-01 00:00:00', , 1, 1.681
2, 6, '2095-3-01 00:00:00', , 36, 1.911
2, 5, '2095-3-01 00:00:00', , 24, 1.791
2, 4, '2095-3-01 00:00:00', , 12, 1.731
2, 3, '2095-3-01 00:00:00', , 9, 1.684
2, 2, '2095-3-01 00:00:00', , 6, 1.683
2, 1, '2095-3-01 00:00:00', , 3, 1.682
3, 9, '2095-3-01 00:00:00', , 1, 0.161
3, 8, '2095-3-01 00:00:00', , 1, 0.304
3, 7, '2095-3-01 00:00:00', , 1, 0.447
1, 10, '2095-3-01 00:00:00', , 1, 1.681
2, 6, '2095-3-01 00:00:00', , 36, 1.911
2, 5, '2095-3-01 00:00:00', , 24, 1.791
2, 4, '2095-3-01 00:00:00', , 12, 1.731
2, 3, '2095-3-01 00:00:00', , 9, 1.684
2, 2, '2095-3-01 00:00:00', , 6, 1.683
2, 1, '2095-3-01 00:00:00', , 3, 1.682
3, 9, '2095-3-01 00:00:00', , 1, 0.161
3, 8, '2095-3-01 00:00:00', , 1, 0.304
3, 7, '2095-3-01 00:00:00', , 1, 0.447
1, 10, '2095-4-01 00:00:00', , 1, 1.674
2, 6, '2095-4-01 00:00:00', , 36, 1.904
2, 5, '2095-4-01 00:00:00', , 24, 1.784
2, 4, '2095-4-01 00:00:00', , 12, 1.724
2, 3, '2095-4-01 00:00:00', , 9, 1.677
2, 2, '2095-4-01 00:00:00', , 6, 1.676
2, 1, '2095-4-01 00:00:00', , 3, 1.675
3, 9, '2095-4-01 00:00:00', , 1, 0.344
3, 8, '2095-4-01 00:00:00', , 1, 0.422
3, 7, '2095-4-01 00:00:00', , 1, 0.501
1, 10, '2095-4-01 00:00:00', , 1, 1.674
2, 6, '2095-4-01 00:00:00', , 36, 1.904
2, 5, '2095-4-01 00:00:00', , 24, 1.784
2, 4, '2095-4-01 00:00:00', , 12, 1.724
2, 3, '2095-4-01 00:00:00', , 9, 1.677
2, 2, '2095-4-01 00:00:00', , 6, 1.676
2, 1, '2095-4-01 00:00:00', , 3, 1.675
3, 9, '2095-4-01 00:00:00', , 1, 0.344
3, 8, '2095-4-01 00:00:00', , 1, 0.422
3, 7, '2095-4-01 00:00:00', , 1, 0.501
1, 10, '2095-4-01 00:00:00', , 1, 1.674
2, 6, '2095-4-01 00:00:00', , 36, 1.904
2, 5, '2095-4-01 00:00:00', , 24, 1.784
2, 4, '2095-4-01 00:00:00', , 12, 1.724
2, 3, '2095-4-01 00:00:00', , 9, 1.677
2, 2, '2095-4-01 00:00:00', , 6, 1.676
2, 1, '2095-4-01 00:00:00', , 3, 1.675
3, 9, '2095-4-01 00:00:00', , 1, 0.344
3, 8, '2095-4-01 00:00:00', , 1, 0.422
3, 7, '2095-4-01 00:00:00', , 1, 0.501
1, 10, '2095-5-01 00:00:00', , 1, 1.684
2, 6, '2095-5-01 00:00:00', , 36, 1.914
2, 5, '2095-5-01 00:00:00', , 24, 1.794
2, 4, '2095-5-01 00:00:00', , 12, 1.734
2, 3, '2095-5-01 00:00:00', , 9, 1.687
2, 2, '2095-5-01 00:00:00', , 6, 1.686
2, 1, '2095-5-01 00:00:00', , 3, 1.685
3, 9, '2095-5-01 00:00:00', , 1, -0.546
3, 8, '2095-5-01 00:00:00', , 1, -0.185
3, 7, '2095-5-01 00:00:00', , 1, 0.176
1, 10, '2095-5-01 00:00:00', , 1, 1.684
2, 6, '2095-5-01 00:00:00', , 36, 1.914
2, 5, '2095-5-01 00:00:00', , 24, 1.794
2, 4, '2095-5-01 00:00:00', , 12, 1.734
2, 3, '2095-5-01 00:00:00', , 9, 1.687
2, 2, '2095-5-01 00:00:00', , 6, 1.686
2, 1, '2095-5-01 00:00:00', , 3, 1.685
3, 9, '2095-5-01 00:00:00', , 1, -0.546
3, 8, '2095-5-01 00:00:00', , 1, -0.185
3, 7, '2095-5-01 00:00:00', , 1, 0.176
1, 10, '2095-5-01 00:00:00', , 1, 1.684
2, 6, '2095-5-01 00:00:00', , 36, 1.914
2, 5, '2095-5-01 00:00:00', , 24, 1.794
2, 4, '2095-5-01 00:00:00', , 12, 1.734
2, 3, '2095-5-01 00:00:00', , 9, 1.687
2, 2, '2095-5-01 00:00:00', , 6, 1.686
2, 1, '2095-5-01 00:00:00', , 3, 1.685
3, 9, '2095-5-01 00:00:00', , 1, -0.546
3, 8, '2095-5-01 00:00:00', , 1, -0.185
3, 7, '2095-5-01 00:00:00', , 1, 0.176
1, 10, '2095-6-01 00:00:00', , 1, 1.677
2, 6, '2095-6-01 00:00:00', , 36, 1.907
2, 5, '2095-6-01 00:00:00', , 24, 1.787
2, 4, '2095-6-01 00:00:00', , 12, 1.727
2, 3, '2095-6-01 00:00:00', , 9, 1.680
2, 2, '2095-6-01 00:00:00', , 6, 1.679
2, 1, '2095-6-01 00:00:00', , 3, 1.678
3, 9, '2095-6-01 00:00:00', , 1, 0.621
3, 8, '2095-6-01 00:00:00', , 1, 0.416
3, 7, '2095-6-01 00:00:00', , 1, 0.211
1, 10, '2095-6-01 00:00:00', , 1, 1.677
2, 6, '2095-6-01 00:00:00', , 36, 1.907
2, 5, '2095-6-01 00:00:00', , 24, 1.787
2, 4, '2095-6-01 00:00:00', , 12, 1.727
2, 3, '2095-6-01 00:00:00', , 9, 1.680
2, 2, '2095-6-01 00:00:00', , 6, 1.679
2, 1, '2095-6-01 00:00:00', , 3, 1.678
3, 9, '2095-6-01 00:00:00', , 1, 0.621
3, 8, '2095-6-01 00:00:00', , 1, 0.416
3, 7, '2095-6-01 00:00:00', , 1, 0.211
1, 10, '2095-6-01 00:00:00', , 1, 1.677
2, 6, '2095-6-01 00:00:00', , 36, 1.907
2, 5, '2095-6-01 00:00:00', , 24, 1.787
2, 4, '2095-6-01 00:00:00', , 12, 1.727
2, 3, '2095-6-01 00:00:00', , 9, 1.680
2, 2, '2095-6-01 00:00:00', , 6, 1.679
2, 1, '2095-6-01 00:00:00', , 3, 1.678
3, 9, '2095-6-01 00:00:00', , 1, 0.621
3, 8, '2095-6-01 00:00:00', , 1, 0.416
3, 7, '2095-6-01 00:00:00', , 1, 0.211
1, 10, '2095-7-01 00:00:00', , 1, 1.684
2, 6, '2095-7-01 00:00:00', , 36, 1.914
2, 5, '2095-7-01 00:00:00', , 24, 1.794
2, 4, '2095-7-01 00:00:00', , 12, 1.734
2, 3, '2095-7-01 00:00:00', , 9, 1.687
2, 2, '2095-7-01 00:00:00', , 6, 1.686
2, 1, '2095-7-01 00:00:00', , 3, 1.685
3, 9, '2095-7-01 00:00:00', , 1, 0.499
3, 8, '2095-7-01 00:00:00', , 1, 0.330
3, 7, '2095-7-01 00:00:00', , 1, 0.161
1, 10, '2095-7-01 00:00:00', , 1, 1.684
2, 6, '2095-7-01 00:00:00', , 36, 1.914
2, 5, '2095-7-01 00:00:00', , 24, 1.794
2, 4, '2095-7-01 00:00:00', , 12, 1.734
2, 3, '2095-7-01 00:00:00', , 9, 1.687
2, 2, '2095-7-01 00:00:00', , 6, 1.686
2, 1, '2095-7-01 00:00:00', , 3, 1.685
3, 9, '2095-7-01 00:00:00', , 1, 0.499
3, 8, '2095-7-01 00:00:00', , 1, 0.330
3, 7, '2095-7-01 00:00:00', , 1, 0.161
1, 10, '2095-7-01 00:00:00', , 1, 1.684
2, 6, '2095-7-01 00:00:00', , 36, 1.914
2, 5, '2095-7-01 00:00:00', , 24, 1.794
2, 4, '2095-7-01 00:00:00', , 12, 1.734
2, 3, '2095-7-01 00:00:00', , 9, 1.687
2, 2, '2095-7-01 00:00:00', , 6, 1.686
2, 1, '2095-7-01 00:00:00', , 3, 1.685
3, 9, '2095-7-01 00:00:00', , 1, 0.499
3, 8, '2095-7-01 00:00:00', , 1, 0.330
3, 7, '2095-7-01 00:00:00', , 1, 0.161
1, 10, '2095-8-01 00:00:00', , 1, 1.696
2, 6, '2095-8-01 00:00:00', , 36, 1.926
2, 5, '2095-8-01 00:00:00', , 24, 1.806
2, 4, '2095-8-01 00:00:00', , 12, 1.746
2, 3, '2095-8-01 00:00:00', , 9, 1.699
2, 2, '2095-8-01 00:00:00', , 6, 1.698
2, 1, '2095-8-01 00:00:00', , 3, 1.697
3, 9, '2095-8-01 00:00:00', , 1, -0.035
3, 8, '2095-8-01 00:00:00', , 1, 0.208
3, 7, '2095-8-01 00:00:00', , 1, 0.451
1, 10, '2095-8-01 00:00:00', , 1, 1.696
2, 6, '2095-8-01 00:00:00', , 36, 1.926
2, 5, '2095-8-01 00:00:00', , 24, 1.806
2, 4, '2095-8-01 00:00:00', , 12, 1.746
2, 3, '2095-8-01 00:00:00', , 9, 1.699
2, 2, '2095-8-01 00:00:00', , 6, 1.698
2, 1, '2095-8-01 00:00:00', , 3, 1.697
3, 9, '2095-8-01 00:00:00', , 1, -0.035
3, 8, '2095-8-01 00:00:00', , 1, 0.208
3, 7, '2095-8-01 00:00:00', , 1, 0.451
1, 10, '2095-8-01 00:00:00', , 1, 1.696
2, 6, '2095-8-01 00:00:00', , 36, 1.926
2, 5, '2095-8-01 00:00:00', , 24, 1.806
2, 4, '2095-8-01 00:00:00', , 12, 1.746
2, 3, '2095-8-01 00:00:00', , 9, 1.699
2, 2, '2095-8-01 00:00:00', , 6, 1.698
2, 1, '2095-8-01 00:00:00', , 3, 1.697
3, 9, '2095-8-01 00:00:00', , 1, -0.035
3, 8, '2095-8-01 00:00:00', , 1, 0.208
3, 7, '2095-8-01 00:00:00', , 1, 0.451
1, 10, '2095-9-01 00:00:00', , 1, 1.707
2, 6, '2095-9-01 00:00:00', , 36, 1.937
2, 5, '2095-9-01 00:00:00', , 24, 1.817
2, 4, '2095-9-01 00:00:00', , 12, 1.757
2, 3, '2095-9-01 00:00:00', , 9, 1.710
2, 2, '2095-9-01 00:00:00', , 6, 1.709
2, 1, '2095-9-01 00:00:00', , 3, 1.708
3, 9, '2095-9-01 00:00:00', , 1, 1.727
3, 8, '2095-9-01 00:00:00', , 1, 1.012
3, 7, '2095-9-01 00:00:00', , 1, 0.297
1, 10, '2095-9-01 00:00:00', , 1, 1.707
2, 6, '2095-9-01 00:00:00', , 36, 1.937
2, 5, '2095-9-01 00:00:00', , 24, 1.817
2, 4, '2095-9-01 00:00:00', , 12, 1.757
2, 3, '2095-9-01 00:00:00', , 9, 1.710
2, 2, '2095-9-01 00:00:00', , 6, 1.709
2, 1, '2095-9-01 00:00:00', , 3, 1.708
3, 9, '2095-9-01 00:00:00', , 1, 1.727
3, 8, '2095-9-01 00:00:00', , 1, 1.012
3, 7, '2095-9-01 00:00:00', , 1, 0.297
1, 10, '2095-9-01 00:00:00', , 1, 1.707
2, 6, '2095-9-01 00:00:00', , 36, 1.937
2, 5, '2095-9-01 00:00:00', , 24, 1.817
2, 4, '2095-9-01 00:00:00', , 12, 1.757
2, 3, '2095-9-01 00:00:00', , 9, 1.710
2, 2, '2095-9-01 00:00:00', , 6, 1.709
2, 1, '2095-9-01 00:00:00', , 3, 1.708
3, 9, '2095-9-01 00:00:00', , 1, 1.727
3, 8, '2095-9-01 00:00:00', , 1, 1.012
3, 7, '2095-9-01 00:00:00', , 1, 0.297
1, 10, '2095-10-01 00:00:00', , 1, 1.705
2, 6, '2095-10-01 00:00:00', , 36, 1.935
2, 5, '2095-10-01 00:00:00', , 24, 1.815
2, 4, '2095-10-01 00:00:00', , 12, 1.755
2, 3, '2095-10-01 00:00:00', , 9, 1.708
2, 2, '2095-10-01 00:00:00', , 6, 1.707
2, 1, '2095-10-01 00:00:00', , 3, 1.706
3, 9, '2095-10-01 00:00:00', , 1, 0.321
3, 8, '2095-10-01 00:00:00', , 1, 0.281
3, 7, '2095-10-01 00:00:00', , 1, 0.241
1, 10, '2095-10-01 00:00:00', , 1, 1.705
2, 6, '2095-10-01 00:00:00', , 36, 1.935
2, 5, '2095-10-01 00:00:00', , 24, 1.815
2, 4, '2095-10-01 00:00:00', , 12, 1.755
2, 3, '2095-10-01 00:00:00', , 9, 1.708
2, 2, '2095-10-01 00:00:00', , 6, 1.707
2, 1, '2095-10-01 00:00:00', , 3, 1.706
3, 9, '2095-10-01 00:00:00', , 1, 0.321
3, 8, '2095-10-01 00:00:00', , 1, 0.281
3, 7, '2095-10-01 00:00:00', , 1, 0.241
1, 10, '2095-10-01 00:00:00', , 1, 1.705
2, 6, '2095-10-01 00:00:00', , 36, 1.935
2, 5, '2095-10-01 00:00:00', , 24, 1.815
2, 4, '2095-10-01 00:00:00', , 12, 1.755
2, 3, '2095-10-01 00:00:00', , 9, 1.708
2, 2, '2095-10-01 00:00:00', , 6, 1.707
2, 1, '2095-10-01 00:00:00', , 3, 1.706
3, 9, '2095-10-01 00:00:00', , 1, 0.321
3, 8, '2095-10-01 00:00:00', , 1, 0.281
3, 7, '2095-10-01 00:00:00', , 1, 0.241
1, 10, '2095-11-01 00:00:00', , 1, 1.706
2, 6, '2095-11-01 00:00:00', , 36, 1.936
2, 5, '2095-11-01 00:00:00', , 24, 1.816
2, 4, '2095-11-01 00:00:00', , 12, 1.756
2, 3, '2095-11-01 00:00:00', , 9, 1.709
2, 2, '2095-11-01 00:00:00', , 6, 1.708
2, 1, '2095-11-01 00:00:00', , 3, 1.707
3, 9, '2095-11-01 00:00:00', , 1, 0.658
3, 8, '2095-11-01 00:00:00', , 1, 0.380
3, 7, '2095-11-01 00:00:00', , 1, 0.102
1, 10, '2095-11-01 00:00:00', , 1, 1.706
